,id,base,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59
54,54,0.331,0.331,0.331,0.493,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.855,0.107,0.331,0.331,0.107,0.855,0.331,0.331,0.720,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.855,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.852,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.855,0.331,0.331,0.720,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331,0.331
55,55,0.851,0.851,0.851,0.851,0.179,0.734,0.851,0.851,0.851,0.851,0.851,0.167,0.851,0.851,0.851,0.851,0.233,0.851,0.851,0.745,0.851,0.363,0.241,0.541,0.851,0.851,0.851,0.851,0.179,0.566,0.541,0.693,0.851,0.851,0.851,0.851,0.851,0.758,0.851,0.851,0.851,0.527,0.530,0.527,0.527,0.851,0.179,0.527,0.851,0.851,0.527,0.851,0.851,0.723,0.573,0.851,0.851,0.851,0.667,0.851,0.851
56,56,0.166,0.166,0.154,0.166,0.581,0.268,0.268,0.166,0.166,0.154,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.432,0.166,0.089,0.075,0.075,0.166,0.166,0.170,0.166,0.518,0.075,0.075,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.137,0.166,0.075,0.154,0.075,0.166,0.075,0.075,0.166,0.268,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166,0.166
57,57,0.602,0.602,0.118,0.602,0.468,0.130,0.237,0.602,0.602,0.118,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.602,0.075,0.602,0.602,0.602,0.109,0.602,0.602,0.157,0.602,0.010,0.021,0.118,0.087,0.232,0.602,0.087,0.602,0.602,0.016,0.602,0.602,0.602,0.602,0.016,0.602,0.010,0.016,0.017,0.602,0.010,0.021,0.602,0.602,0.087,0.010,0.602,0.016,0.602,0.602,0.010,0.602,0.602
58,58,0.708,0.708,0.331,0.679,0.573,0.708,0.445,0.708,0.044,0.494,0.708,0.387,0.566,0.708,0.708,0.708,0.736,0.314,0.708,0.187,0.708,0.151,0.138,0.708,0.708,0.708,0.708,0.151,0.106,0.114,0.116,0.563,0.337,0.708,0.563,0.708,0.708,0.051,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.708,0.563,0.708,0.014,0.708,0.708,0.259,0.053,0.563,0.563,0.033,0.563,0.708,0.708,0.708,0.708
59,59,0.658,0.658,0.161,0.658,0.384,0.155,0.156,0.658,0.658,0.161,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.094,0.658,0.148,0.148,0.658,0.658,0.658,0.142,0.658,0.183,0.012,0.148,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.658,0.161,0.658,0.161,0.012,0.161,0.658,0.161,0.012,0.658,0.562,0.658,0.658,0.023,0.658,0.658,0.658,0.658,0.658,0.658
60,60,0.012,0.007,0.084,0.004,0.508,0.126,0.050,0.007,0.012,0.084,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.073,0.012,0.050,0.050,0.050,0.012,0.004,0.037,0.027,0.558,0.050,0.050,0.012,0.012,0.012,0.012,0.012,0.012,0.034,0.012,0.012,0.012,0.050,0.050,0.050,0.089,0.084,0.050,0.055,0.050,0.052,0.050,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012
61,61,0.019,0.019,0.019,0.232,0.133,0.795,0.019,0.019,0.019,0.019,0.019,0.232,0.019,0.019,0.019,0.019,0.232,0.019,0.019,0.654,0.019,0.096,0.699,0.202,0.784,0.019,0.019,0.019,0.699,0.699,0.096,0.019,0.019,0.019,0.019,0.019,0.019,0.484,0.019,0.019,0.019,0.699,0.191,0.784,0.784,0.699,0.699,0.699,0.240,0.231,0.784,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019
62,62,0.468,0.468,0.115,0.507,0.388,0.468,0.250,0.468,0.178,0.115,0.468,0.513,0.468,0.468,0.468,0.468,0.507,0.468,0.431,0.357,0.468,0.110,0.112,0.507,0.468,0.468,0.468,0.111,0.039,0.231,0.207,0.468,0.273,0.468,0.468,0.468,0.468,0.079,0.468,0.468,0.468,0.090,0.419,0.471,0.468,0.096,0.468,0.419,0.070,0.178,0.115,0.419,0.032,0.423,0.231,0.034,0.111,0.468,0.468,0.039,0.468
63,63,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.071,0.373,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.071,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.776,0.071,0.776,0.776,0.776,0.071,0.071,0.776,0.776,0.071,0.776,0.776,0.776,0.776,0.776,0.071,0.071,0.071,0.776,0.776,0.776,0.776,0.776,0.071,0.776
64,64,0.014,0.014,0.014,0.020,0.349,0.150,0.014,0.014,0.014,0.041,0.014,0.048,0.014,0.014,0.014,0.014,0.048,0.014,0.014,0.061,0.014,0.076,0.087,0.076,0.125,0.020,0.014,0.020,0.087,0.050,0.076,0.014,0.014,0.014,0.014,0.014,0.014,0.050,0.014,0.014,0.014,0.050,0.014,0.041,0.057,0.050,0.213,0.041,0.041,0.014,0.050,0.048,0.014,0.014,0.066,0.014,0.014,0.014,0.014,0.014,0.014
65,65,0.613,0.613,0.613,0.613,0.454,0.540,0.613,0.613,0.059,0.613,0.613,0.741,0.656,0.203,0.826,0.207,0.571,0.613,0.059,0.487,0.613,0.613,0.314,0.613,0.218,0.613,0.613,0.613,0.761,0.134,0.613,0.227,0.613,0.059,0.613,0.613,0.328,0.134,0.613,0.613,0.328,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.613,0.211,0.217,0.742,0.613,0.613,0.134,0.613,0.551,0.613,0.224,0.613,0.613
66,66,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.202,0.170,0.422,0.422,0.170,0.422,0.422,0.103,0.094,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.106,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.422,0.108,0.108,0.422,0.422,0.077,0.170,0.422,0.170,0.422,0.172,0.077,0.108,0.077,0.170,0.422,0.172,0.422,0.172,0.066,0.170
67,67,0.157,0.013,0.081,0.157,0.102,0.173,0.157,0.013,0.157,0.081,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.315,0.157,0.081,0.053,0.082,0.164,0.157,0.157,0.157,0.053,0.053,0.081,0.157,0.157,0.157,0.157,0.157,0.157,0.081,0.157,0.157,0.157,0.053,0.162,0.081,0.089,0.053,0.053,0.157,0.157,0.081,0.089,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157,0.157
68,68,0.345,0.345,0.143,0.345,0.349,0.345,0.345,0.345,0.466,0.146,0.345,0.152,0.210,0.345,0.345,0.586,0.256,0.199,0.466,0.218,0.345,0.141,0.141,0.109,0.345,0.345,0.345,0.345,0.150,0.186,0.186,0.138,0.129,0.345,0.138,0.345,0.345,0.181,0.345,0.345,0.345,0.345,0.345,0.199,0.051,0.345,0.109,0.199,0.045,0.345,0.345,0.046,0.152,0.082,0.345,0.152,0.082,0.345,0.345,0.345,0.140
69,69,0.082,0.050,0.025,0.017,0.517,0.082,0.082,0.050,0.040,0.025,0.082,0.082,0.082,0.040,0.082,0.040,0.082,0.082,0.040,0.064,0.082,0.025,0.025,0.025,0.082,0.017,0.082,0.025,0.082,0.025,0.025,0.082,0.082,0.040,0.082,0.082,0.031,0.082,0.082,0.082,0.040,0.025,0.025,0.025,0.025,0.025,0.082,0.025,0.025,0.082,0.025,0.082,0.082,0.025,0.082,0.082,0.082,0.082,0.050,0.082,0.082
70,70,0.480,0.480,0.480,0.480,0.123,0.294,0.480,0.268,0.480,0.268,0.480,0.290,0.480,0.480,0.480,0.480,0.238,0.480,0.480,0.084,0.480,0.480,0.128,0.480,0.480,0.480,0.480,0.173,0.251,0.128,0.480,0.162,0.480,0.480,0.480,0.480,0.480,0.101,0.480,0.480,0.480,0.480,0.162,0.162,0.480,0.480,0.189,0.162,0.162,0.480,0.480,0.157,0.480,0.480,0.101,0.480,0.480,0.480,0.162,0.480,0.480
71,71,0.123,0.066,0.123,0.037,0.379,0.123,0.123,0.066,0.123,0.133,0.123,0.158,0.231,0.123,0.123,0.231,0.155,0.123,0.123,0.164,0.123,0.133,0.106,0.129,0.123,0.037,0.123,0.037,0.097,0.106,0.129,0.160,0.123,0.123,0.123,0.123,0.123,0.087,0.123,0.123,0.123,0.133,0.123,0.129,0.064,0.123,0.215,0.129,0.087,0.123,0.106,0.123,0.123,0.201,0.201,0.123,0.174,0.123,0.174,0.123,0.123
72,72,0.329,0.329,0.067,0.329,0.583,0.079,0.329,0.329,0.112,0.139,0.329,0.266,0.286,0.329,0.329,0.329,0.404,0.213,0.329,0.060,0.329,0.187,0.171,0.462,0.079,0.329,0.329,0.089,0.329,0.075,0.090,0.367,0.286,0.329,0.314,0.329,0.329,0.059,0.329,0.329,0.329,0.076,0.264,0.264,0.264,0.076,0.264,0.264,0.090,0.201,0.242,0.201,0.202,0.202,0.043,0.031,0.078,0.329,0.057,0.329,0.329
73,73,0.054,0.054,0.130,0.054,0.118,0.088,0.264,0.054,0.054,0.130,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.054,0.374,0.054,0.054,0.047,0.090,0.054,0.054,0.054,0.054,0.108,0.101,0.047,0.054,0.054,0.054,0.054,0.054,0.054,0.126,0.054,0.054,0.054,0.054,0.054,0.047,0.054,0.054,0.090,0.101,0.047,0.101,0.101,0.088,0.054,0.054,0.054,0.091,0.054,0.054,0.054,0.054,0.054
74,74,0.244,0.244,0.244,0.244,0.876,0.788,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.777,0.244,0.857,0.876,0.788,0.891,0.244,0.244,0.244,0.788,0.876,0.857,0.244,0.244,0.244,0.244,0.244,0.244,0.788,0.244,0.244,0.244,0.788,0.244,0.244,0.244,0.788,0.788,0.244,0.244,0.244,0.244,0.767,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244,0.244
75,75,0.091,0.091,0.091,0.091,0.312,0.417,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.054,0.091,0.091,0.737,0.091,0.253,0.312,0.408,0.423,0.091,0.091,0.091,0.312,0.312,0.253,0.267,0.091,0.091,0.091,0.091,0.091,0.400,0.091,0.091,0.091,0.312,0.229,0.423,0.423,0.312,0.312,0.423,0.091,0.091,0.423,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.091,0.091
76,76,0.490,0.490,0.178,0.017,0.270,0.135,0.304,0.490,0.490,0.178,0.490,0.017,0.490,0.490,0.490,0.490,0.490,0.490,0.490,0.613,0.490,0.490,0.490,0.011,0.490,0.490,0.212,0.490,0.085,0.178,0.117,0.490,0.490,0.490,0.490,0.490,0.490,0.113,0.490,0.490,0.490,0.490,0.117,0.490,0.117,0.011,0.011,0.490,0.011,0.117,0.490,0.490,0.490,0.085,0.113,0.135,0.113,0.490,0.085,0.490,0.490
77,77,0.046,0.046,0.173,0.046,0.593,0.581,0.275,0.046,0.046,0.173,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.449,0.046,0.561,0.529,0.129,0.572,0.046,0.162,0.046,0.479,0.080,0.172,0.046,0.046,0.046,0.046,0.046,0.046,0.529,0.046,0.046,0.046,0.479,0.080,0.046,0.124,0.080,0.080,0.046,0.188,0.124,0.046,0.208,0.046,0.570,0.046,0.046,0.046,0.046,0.046,0.046,0.046
78,78,0.089,0.048,0.089,0.023,0.583,0.089,0.089,0.048,0.089,0.114,0.089,0.137,0.089,0.089,0.089,0.089,0.178,0.089,0.089,0.100,0.089,0.114,0.127,0.135,0.089,0.023,0.089,0.023,0.127,0.127,0.135,0.200,0.089,0.089,0.089,0.089,0.089,0.050,0.089,0.089,0.089,0.114,0.089,0.135,0.050,0.078,0.089,0.135,0.050,0.089,0.127,0.124,0.089,0.409,0.111,0.089,0.137,0.089,0.050,0.089,0.089
79,79,0.115,0.115,0.164,0.115,0.738,0.345,0.162,0.115,0.115,0.164,0.115,0.013,0.115,0.115,0.115,0.115,0.115,0.115,0.115,0.458,0.115,0.113,0.083,0.135,0.117,0.115,0.115,0.115,0.172,0.089,0.110,0.177,0.115,0.115,0.115,0.115,0.115,0.342,0.115,0.115,0.115,0.092,0.115,0.115,0.117,0.089,0.054,0.115,0.161,0.115,0.117,0.189,0.115,0.115,0.115,0.115,0.413,0.115,0.115,0.115,0.115
80,80,0.246,0.033,0.246,0.246,0.408,0.168,0.246,0.033,0.246,0.027,0.246,0.246,0.223,0.246,0.246,0.246,0.246,0.246,0.246,0.107,0.246,0.092,0.047,0.127,0.246,0.246,0.246,0.027,0.047,0.047,0.072,0.246,0.084,0.246,0.246,0.246,0.246,0.072,0.246,0.246,0.246,0.047,0.092,0.078,0.246,0.047,0.076,0.027,0.246,0.246,0.246,0.246,0.084,0.246,0.246,0.070,0.246,0.246,0.246,0.246,0.246
81,81,0.008,0.008,0.088,0.008,0.092,0.046,0.068,0.008,0.005,0.138,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.078,0.008,0.092,0.078,0.127,0.008,0.008,0.094,0.015,0.111,0.078,0.078,0.008,0.008,0.008,0.008,0.008,0.008,0.046,0.008,0.008,0.008,0.078,0.164,0.136,0.078,0.078,0.078,0.008,0.078,0.164,0.078,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
82,82,0.092,0.037,0.092,0.092,0.056,0.092,0.092,0.037,0.092,0.068,0.092,0.181,0.092,0.092,0.092,0.092,0.181,0.092,0.092,0.254,0.092,0.068,0.064,0.050,0.092,0.092,0.092,0.068,0.103,0.068,0.050,0.092,0.092,0.092,0.092,0.092,0.092,0.254,0.092,0.092,0.092,0.050,0.092,0.050,0.047,0.068,0.050,0.068,0.047,0.092,0.050,0.154,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092
83,83,0.734,0.734,0.734,0.734,0.734,0.734,0.118,0.734,0.107,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.092,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.118,0.734,0.097,0.097,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.734,0.061,0.734,0.734,0.734,0.097,0.734,0.061,0.160,0.734,0.734,0.734,0.734,0.734
84,84,0.973,0.973,0.973,0.973,0.883,0.783,0.973,0.973,0.973,0.973,0.973,0.973,0.886,0.883,0.883,0.886,0.973,0.973,0.973,0.783,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.783,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.783,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.892,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973
85,85,0.138,0.050,0.098,0.021,0.688,0.662,0.138,0.050,0.138,0.098,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.100,0.138,0.048,0.048,0.048,0.138,0.021,0.138,0.098,0.662,0.048,0.048,0.138,0.138,0.138,0.138,0.138,0.138,0.662,0.138,0.138,0.138,0.048,0.048,0.048,0.048,0.098,0.138,0.048,0.048,0.138,0.048,0.662,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138
86,86,0.053,0.045,0.053,0.053,0.134,0.073,0.053,0.034,0.099,0.171,0.053,0.039,0.065,0.053,0.053,0.065,0.050,0.107,0.053,0.061,0.053,0.053,0.078,0.053,0.053,0.045,0.059,0.065,0.082,0.103,0.099,0.036,0.053,0.053,0.053,0.053,0.053,0.048,0.053,0.053,0.053,0.059,0.053,0.053,0.053,0.065,0.082,0.065,0.082,0.053,0.053,0.038,0.053,0.053,0.052,0.053,0.053,0.053,0.064,0.053,0.053
87,87,0.229,0.229,0.165,0.229,0.696,0.341,0.094,0.229,0.229,0.162,0.229,0.191,0.501,0.229,0.229,0.229,0.229,0.090,0.229,0.025,0.229,0.162,0.162,0.050,0.064,0.229,0.229,0.229,0.332,0.056,0.142,0.326,0.278,0.229,0.268,0.229,0.229,0.147,0.229,0.229,0.229,0.153,0.229,0.229,0.229,0.034,0.060,0.229,0.125,0.062,0.062,0.040,0.255,0.332,0.338,0.255,0.340,0.229,0.059,0.229,0.229
88,88,0.025,0.026,0.037,0.025,0.129,0.134,0.049,0.025,0.166,0.142,0.026,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.355,0.025,0.142,0.080,0.078,0.025,0.025,0.026,0.146,0.025,0.080,0.080,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.080,0.037,0.114,0.136,0.080,0.037,0.099,0.095,0.118,0.080,0.080,0.025,0.025,0.142,0.025,0.025,0.025,0.025,0.025,0.025
89,89,0.095,0.012,0.026,0.018,0.152,0.675,0.095,0.012,0.095,0.026,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.115,0.095,0.074,0.048,0.074,0.095,0.018,0.095,0.026,0.579,0.048,0.074,0.095,0.095,0.095,0.095,0.095,0.095,0.084,0.095,0.095,0.095,0.048,0.048,0.074,0.080,0.048,0.048,0.080,0.026,0.095,0.074,0.463,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095,0.095
90,90,0.333,0.333,0.333,0.333,0.205,0.815,0.333,0.333,0.333,0.333,0.333,0.295,0.520,0.333,0.333,0.333,0.333,0.333,0.333,0.610,0.333,0.367,0.303,0.691,0.815,0.333,0.333,0.333,0.691,0.298,0.367,0.435,0.427,0.333,0.333,0.333,0.333,0.691,0.333,0.333,0.333,0.790,0.333,0.333,0.333,0.298,0.545,0.333,0.817,0.333,0.365,0.333,0.115,0.330,0.333,0.115,0.711,0.333,0.298,0.817,0.333
91,91,0.018,0.011,0.018,0.018,0.018,0.018,0.116,0.014,0.038,0.018,0.018,0.005,0.022,0.018,0.018,0.022,0.018,0.035,0.038,0.022,0.018,0.018,0.018,0.018,0.018,0.011,0.027,0.027,0.018,0.025,0.025,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.027,0.018,0.035,0.018,0.027,0.018,0.025,0.025,0.018,0.018,0.025,0.018,0.018,0.025,0.018,0.018,0.018,0.018,0.018,0.018
92,92,0.016,0.016,0.016,0.016,0.085,0.772,0.016,0.016,0.094,0.094,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.085,0.016,0.094,0.085,0.088,0.562,0.016,0.016,0.016,0.085,0.085,0.094,0.016,0.016,0.016,0.016,0.016,0.016,0.109,0.016,0.016,0.016,0.085,0.569,0.016,0.016,0.085,0.569,0.016,0.088,0.016,0.016,0.016,0.016,0.016,0.084,0.016,0.016,0.016,0.016,0.016,0.016
93,93,0.321,0.321,0.321,0.678,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.678,0.678,0.321,0.321,0.678,0.678,0.321,0.321,0.678,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.678,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.678,0.321,0.321,0.321,0.321,0.321,0.321,0.678,0.321,0.321,0.321,0.678,0.321,0.321,0.678,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321,0.321
94,94,0.118,0.118,0.118,0.118,0.079,0.545,0.140,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.118,0.482,0.118,0.128,0.079,0.118,0.528,0.118,0.088,0.118,0.079,0.079,0.128,0.118,0.118,0.118,0.118,0.118,0.118,0.128,0.118,0.118,0.118,0.079,0.079,0.118,0.118,0.079,0.079,0.118,0.128,0.118,0.118,0.139,0.118,0.139,0.128,0.118,0.118,0.118,0.118,0.118,0.118
95,95,0.936,0.936,0.936,0.759,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.817,0.692,0.936,0.936,0.692,0.821,0.936,0.936,0.692,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.936,0.812,0.936,0.936,0.833,0.936,0.936,0.936,0.936,0.936,0.820,0.936,0.936,0.936,0.936,0.936,0.936,0.800,0.936,0.936,0.936,0.936,0.936,0.936,0.692,0.936,0.800,0.801,0.936,0.828,0.936,0.786,0.936,0.936
96,96,0.164,0.164,0.164,0.164,0.312,0.477,0.164,0.164,0.164,0.164,0.164,0.457,0.255,0.313,0.313,0.277,0.423,0.164,0.164,0.466,0.164,0.164,0.493,0.164,0.303,0.164,0.164,0.164,0.689,0.396,0.164,0.089,0.216,0.164,0.164,0.164,0.164,0.714,0.164,0.164,0.164,0.814,0.164,0.373,0.164,0.808,0.164,0.164,0.421,0.459,0.396,0.375,0.197,0.091,0.160,0.197,0.044,0.164,0.814,0.091,0.164
97,97,0.967,0.967,0.967,0.967,0.967,0.967,0.525,0.967,0.101,0.967,0.967,0.967,0.073,0.967,0.967,0.073,0.073,0.110,0.967,0.073,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.073,0.967,0.074,0.074,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.967,0.074,0.967,0.967,0.967,0.967,0.074,0.967,0.074,0.074,0.967,0.967,0.967,0.073,0.967,0.967
98,98,0.804,0.804,0.279,0.080,0.216,0.087,0.248,0.804,0.205,0.279,0.804,0.697,0.645,0.205,0.804,0.205,0.804,0.234,0.205,0.623,0.804,0.133,0.035,0.804,0.804,0.804,0.804,0.804,0.057,0.036,0.037,0.028,0.608,0.205,0.593,0.804,0.804,0.011,0.804,0.804,0.205,0.804,0.804,0.804,0.821,0.076,0.821,0.804,0.301,0.804,0.804,0.391,0.748,0.021,0.024,0.021,0.023,0.804,0.021,0.804,0.804
99,99,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.799,0.897,0.897,0.897,0.897,0.799,0.897,0.897,0.676,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.676,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.897,0.676,0.897,0.897,0.676,0.897,0.897,0.897,0.897,0.897,0.897
100,100,0.351,0.075,0.068,0.274,0.080,0.113,0.090,0.351,0.068,0.109,0.062,0.081,0.351,0.351,0.351,0.351,0.285,0.351,0.351,0.155,0.351,0.150,0.084,0.351,0.081,0.351,0.095,0.069,0.280,0.031,0.092,0.055,0.351,0.351,0.351,0.351,0.351,0.099,0.351,0.351,0.351,0.095,0.351,0.071,0.271,0.065,0.351,0.071,0.107,0.351,0.089,0.351,0.351,0.271,0.118,0.093,0.070,0.351,0.082,0.351,0.351
101,101,0.024,0.026,0.039,0.024,0.149,0.255,0.045,0.024,0.186,0.142,0.026,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.355,0.024,0.142,0.080,0.130,0.024,0.024,0.026,0.146,0.024,0.080,0.080,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.080,0.036,0.114,0.136,0.080,0.036,0.082,0.142,0.146,0.080,0.080,0.024,0.024,0.191,0.024,0.024,0.024,0.024,0.024,0.024
102,102,0.861,0.861,0.861,0.861,0.861,0.861,0.391,0.861,0.861,0.861,0.861,0.861,0.573,0.861,0.861,0.573,0.861,0.861,0.861,0.458,0.861,0.861,0.861,0.861,0.861,0.861,0.151,0.861,0.861,0.135,0.135,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.861,0.074,0.861,0.861,0.861,0.074,0.861,0.861,0.861,0.861,0.074,0.861,0.074,0.861,0.861,0.861,0.861,0.861,0.861,0.861
103,103,0.094,0.094,0.133,0.203,0.111,0.108,0.063,0.094,0.355,0.136,0.094,0.162,0.436,0.173,0.173,0.436,0.195,0.134,0.355,0.256,0.094,0.097,0.112,0.072,0.094,0.094,0.094,0.094,0.194,0.150,0.173,0.235,0.094,0.094,0.094,0.094,0.094,0.049,0.094,0.094,0.094,0.094,0.094,0.134,0.055,0.094,0.040,0.134,0.086,0.094,0.094,0.099,0.094,0.213,0.048,0.094,0.151,0.094,0.247,0.094,0.094
104,104,0.306,0.306,0.306,0.784,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.784,0.391,0.306,0.306,0.391,0.784,0.306,0.306,0.682,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.682,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.784,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.682,0.306,0.306,0.682,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306
105,105,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.797,0.929,0.929,0.797,0.929,0.929,0.929,0.660,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.766,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.660,0.660,0.929,0.929,0.660,0.929,0.929,0.929,0.929,0.929
106,106,0.084,0.021,0.092,0.025,0.688,0.048,0.084,0.035,0.032,0.039,0.011,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.050,0.084,0.081,0.081,0.086,0.084,0.025,0.084,0.075,0.239,0.047,0.047,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.084,0.047,0.038,0.081,0.036,0.047,0.065,0.047,0.047,0.084,0.081,0.056,0.084,0.084,0.241,0.084,0.084,0.084,0.084,0.084,0.084
107,107,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.849,0.930,0.930,0.849,0.930,0.930,0.757,0.601,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.930,0.732,0.732,0.930,0.930,0.732,0.930,0.732,0.930,0.930,0.930,0.560,0.732,0.732,0.930,0.930,0.930,0.930,0.930,0.745,0.930
108,108,0.869,0.869,0.869,0.777,0.265,0.342,0.869,0.869,0.869,0.283,0.869,0.390,0.771,0.845,0.845,0.853,0.430,0.869,0.869,0.132,0.869,0.869,0.219,0.109,0.869,0.869,0.869,0.869,0.109,0.283,0.219,0.650,0.584,0.869,0.869,0.869,0.869,0.109,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.869,0.257,0.869,0.359,0.146,0.818,0.843,0.135,0.832,0.765,0.869,0.158,0.869,0.869
